,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
98,ward,ridge,yes,no,yes,no,adnidod,100,10,tangent,no,120,[ 0.76470588],roc_auc,6.0
99,ward,svc_l1,yes,no,yes,no,adnidod,100,11,correlation,no,120,[ 0.6969697],roc_auc,6.0
100,ward,svc_l2,yes,no,yes,no,adnidod,100,11,correlation,no,120,[ 0.7012987],roc_auc,6.0
101,ward,ridge,yes,no,yes,no,adnidod,100,11,correlation,no,120,[ 0.65367965],roc_auc,6.0
102,ward,svc_l1,yes,no,yes,no,adnidod,100,11,partial correlation,no,120,[ 0.46320346],roc_auc,6.0
103,ward,svc_l2,yes,no,yes,no,adnidod,100,11,partial correlation,no,120,[ 0.68614719],roc_auc,6.0
104,ward,ridge,yes,no,yes,no,adnidod,100,11,partial correlation,no,120,[ 0.68614719],roc_auc,6.0
105,ward,svc_l1,yes,no,yes,no,adnidod,100,11,tangent,no,120,[ 0.63419913],roc_auc,6.0
106,ward,svc_l2,yes,no,yes,no,adnidod,100,11,tangent,no,120,[ 0.67965368],roc_auc,6.0
107,ward,ridge,yes,no,yes,no,adnidod,100,11,tangent,no,120,[ 0.67532468],roc_auc,6.0
108,ward,svc_l1,yes,no,yes,no,adnidod,100,12,correlation,no,120,[ 0.555],roc_auc,6.0
109,ward,svc_l2,yes,no,yes,no,adnidod,100,12,correlation,no,120,[ 0.525],roc_auc,6.0
110,ward,ridge,yes,no,yes,no,adnidod,100,12,correlation,no,120,[ 0.5075],roc_auc,6.0
111,ward,svc_l1,yes,no,yes,no,adnidod,100,12,partial correlation,no,120,[ 0.5625],roc_auc,6.0
112,ward,svc_l2,yes,no,yes,no,adnidod,100,12,partial correlation,no,120,[ 0.5925],roc_auc,6.0
113,ward,ridge,yes,no,yes,no,adnidod,100,12,partial correlation,no,120,[ 0.595],roc_auc,6.0
114,ward,svc_l1,yes,no,yes,no,adnidod,100,12,tangent,no,120,[ 0.425],roc_auc,6.0
