,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
127,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,14,correlation,no,112,[ 0.49360614],roc_auc,6.0
128,dictlearn,ridge,yes,no,yes,no,adnidod,60,14,correlation,no,112,[ 0.49872123],roc_auc,6.0
129,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,14,partial correlation,no,112,[ 0.46547315],roc_auc,6.0
130,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,14,partial correlation,no,112,[ 0.55754476],roc_auc,6.0
131,dictlearn,ridge,yes,no,yes,no,adnidod,60,14,partial correlation,no,112,[ 0.55754476],roc_auc,6.0
132,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,14,tangent,no,112,[ 0.54731458],roc_auc,6.0
133,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,14,tangent,no,112,[ 0.58823529],roc_auc,6.0
134,dictlearn,ridge,yes,no,yes,no,adnidod,60,14,tangent,no,112,[ 0.5831202],roc_auc,6.0
135,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,15,correlation,no,117,[ 0.50992063],roc_auc,6.0
136,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,15,correlation,no,117,[ 0.52380952],roc_auc,6.0
137,dictlearn,ridge,yes,no,yes,no,adnidod,60,15,correlation,no,117,[ 0.49007937],roc_auc,6.0
138,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,15,partial correlation,no,117,[ 0.59920635],roc_auc,6.0
139,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,15,partial correlation,no,117,[ 0.58134921],roc_auc,6.0
140,dictlearn,ridge,yes,no,yes,no,adnidod,60,15,partial correlation,no,117,[ 0.58333333],roc_auc,6.0
141,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,15,tangent,no,117,[ 0.51785714],roc_auc,6.0
142,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,15,tangent,no,117,[ 0.58730159],roc_auc,6.0
143,dictlearn,ridge,yes,no,yes,no,adnidod,60,15,tangent,no,117,[ 0.58134921],roc_auc,6.0
144,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,16,correlation,no,109,[ 0.694],roc_auc,6.0
145,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,16,correlation,no,109,[ 0.536],roc_auc,6.0
146,dictlearn,ridge,yes,no,yes,no,adnidod,60,16,correlation,no,109,[ 0.536],roc_auc,6.0
147,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,16,partial correlation,no,109,[ 0.644],roc_auc,6.0
148,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,16,partial correlation,no,109,[ 0.574],roc_auc,6.0
149,dictlearn,ridge,yes,no,yes,no,adnidod,60,16,partial correlation,no,109,[ 0.572],roc_auc,6.0
150,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,16,tangent,no,109,[ 0.532],roc_auc,6.0
