,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
181,ica,svc_l2,yes,no,yes,no,adnidod,60,20,correlation,no,112,[ 0.62173913],roc_auc,6.0
182,ica,ridge,yes,no,yes,no,adnidod,60,20,correlation,no,112,[ 0.63478261],roc_auc,6.0
183,ica,svc_l1,yes,no,yes,no,adnidod,60,20,partial correlation,no,112,[ 0.58695652],roc_auc,6.0
184,ica,svc_l2,yes,no,yes,no,adnidod,60,20,partial correlation,no,112,[ 0.72173913],roc_auc,6.0
185,ica,ridge,yes,no,yes,no,adnidod,60,20,partial correlation,no,112,[ 0.7173913],roc_auc,6.0
186,ica,svc_l1,yes,no,yes,no,adnidod,60,20,tangent,no,112,[ 0.56956522],roc_auc,6.0
187,ica,svc_l2,yes,no,yes,no,adnidod,60,20,tangent,no,112,[ 0.73695652],roc_auc,6.0
188,ica,ridge,yes,no,yes,no,adnidod,60,20,tangent,no,112,[ 0.73913043],roc_auc,6.0
189,ica,svc_l1,yes,no,yes,no,adnidod,60,21,correlation,no,110,[ 0.41411765],roc_auc,6.0
190,ica,svc_l2,yes,no,yes,no,adnidod,60,21,correlation,no,110,[ 0.52470588],roc_auc,6.0
191,ica,ridge,yes,no,yes,no,adnidod,60,21,correlation,no,110,[ 0.53411765],roc_auc,6.0
192,ica,svc_l1,yes,no,yes,no,adnidod,60,21,partial correlation,no,110,[ 0.75294118],roc_auc,6.0
193,ica,svc_l2,yes,no,yes,no,adnidod,60,21,partial correlation,no,110,[ 0.76705882],roc_auc,6.0
194,ica,ridge,yes,no,yes,no,adnidod,60,21,partial correlation,no,110,[ 0.77176471],roc_auc,6.0
195,ica,svc_l1,yes,no,yes,no,adnidod,60,21,tangent,no,110,[ 0.63764706],roc_auc,6.0
196,ica,svc_l2,yes,no,yes,no,adnidod,60,21,tangent,no,110,[ 0.73647059],roc_auc,6.0
197,ica,ridge,yes,no,yes,no,adnidod,60,21,tangent,no,110,[ 0.73647059],roc_auc,6.0
198,ica,svc_l1,yes,no,yes,no,adnidod,60,22,correlation,no,113,[ 0.57107843],roc_auc,6.0
199,ica,svc_l2,yes,no,yes,no,adnidod,60,22,correlation,no,113,[ 0.54411765],roc_auc,6.0
200,ica,ridge,yes,no,yes,no,adnidod,60,22,correlation,no,113,[ 0.54656863],roc_auc,6.0
201,ica,svc_l1,yes,no,yes,no,adnidod,60,22,partial correlation,no,113,[ 0.7377451],roc_auc,6.0
202,ica,svc_l2,yes,no,yes,no,adnidod,60,22,partial correlation,no,113,[ 0.7377451],roc_auc,6.0
203,ica,ridge,yes,no,yes,no,adnidod,60,22,partial correlation,no,113,[ 0.74019608],roc_auc,6.0
204,ica,svc_l1,yes,no,yes,no,adnidod,60,22,tangent,no,113,[ 0.7254902],roc_auc,6.0
205,ica,svc_l2,yes,no,yes,no,adnidod,60,22,tangent,no,113,[ 0.75245098],roc_auc,6.0
206,ica,ridge,yes,no,yes,no,adnidod,60,22,tangent,no,113,[ 0.75],roc_auc,6.0
207,ica,svc_l1,yes,no,yes,no,adnidod,60,23,correlation,no,109,[ 0.50888889],roc_auc,6.0
208,ica,svc_l2,yes,no,yes,no,adnidod,60,23,correlation,no,109,[ 0.50444444],roc_auc,6.0
209,ica,ridge,yes,no,yes,no,adnidod,60,23,correlation,no,109,[ 0.49555556],roc_auc,6.0
210,ica,svc_l1,yes,no,yes,no,adnidod,60,23,partial correlation,no,109,[ 0.53111111],roc_auc,6.0
211,ica,svc_l2,yes,no,yes,no,adnidod,60,23,partial correlation,no,109,[ 0.71111111],roc_auc,6.0
212,ica,ridge,yes,no,yes,no,adnidod,60,23,partial correlation,no,109,[ 0.70888889],roc_auc,6.0
213,ica,svc_l1,yes,no,yes,no,adnidod,60,23,tangent,no,109,[ 0.59555556],roc_auc,6.0
214,ica,svc_l2,yes,no,yes,no,adnidod,60,23,tangent,no,109,[ 0.59111111],roc_auc,6.0
215,ica,ridge,yes,no,yes,no,adnidod,60,23,tangent,no,109,[ 0.58666667],roc_auc,6.0
216,ica,svc_l1,yes,no,yes,no,adnidod,60,24,correlation,no,105,[ 0.64583333],roc_auc,6.0
217,ica,svc_l2,yes,no,yes,no,adnidod,60,24,correlation,no,105,[ 0.68489583],roc_auc,6.0
218,ica,ridge,yes,no,yes,no,adnidod,60,24,correlation,no,105,[ 0.67447917],roc_auc,6.0
219,ica,svc_l1,yes,no,yes,no,adnidod,60,24,partial correlation,no,105,[ 0.66927083],roc_auc,6.0
220,ica,svc_l2,yes,no,yes,no,adnidod,60,24,partial correlation,no,105,[ 0.76041667],roc_auc,6.0
221,ica,ridge,yes,no,yes,no,adnidod,60,24,partial correlation,no,105,[ 0.75520833],roc_auc,6.0
222,ica,svc_l1,yes,no,yes,no,adnidod,60,24,tangent,no,105,[ 0.72135417],roc_auc,6.0
223,ica,svc_l2,yes,no,yes,no,adnidod,60,24,tangent,no,105,[ 0.71354167],roc_auc,6.0
224,ica,ridge,yes,no,yes,no,adnidod,60,24,tangent,no,105,[ 0.7109375],roc_auc,6.0
225,ica,svc_l1,yes,no,yes,no,adnidod,60,25,correlation,no,109,[ 0.68055556],roc_auc,6.0
226,ica,svc_l2,yes,no,yes,no,adnidod,60,25,correlation,no,109,[ 0.6087963],roc_auc,6.0
227,ica,ridge,yes,no,yes,no,adnidod,60,25,correlation,no,109,[ 0.59953704],roc_auc,6.0
228,ica,svc_l1,yes,no,yes,no,adnidod,60,25,partial correlation,no,109,[ 0.51851852],roc_auc,6.0
229,ica,svc_l2,yes,no,yes,no,adnidod,60,25,partial correlation,no,109,[ 0.65046296],roc_auc,6.0
230,ica,ridge,yes,no,yes,no,adnidod,60,25,partial correlation,no,109,[ 0.64814815],roc_auc,6.0
231,ica,svc_l1,yes,no,yes,no,adnidod,60,25,tangent,no,109,[ 0.52083333],roc_auc,6.0
232,ica,svc_l2,yes,no,yes,no,adnidod,60,25,tangent,no,109,[ 0.62037037],roc_auc,6.0
233,ica,ridge,yes,no,yes,no,adnidod,60,25,tangent,no,109,[ 0.62037037],roc_auc,6.0
234,ica,svc_l1,yes,no,yes,no,adnidod,60,26,correlation,no,109,[ 0.65838509],roc_auc,6.0
235,ica,svc_l2,yes,no,yes,no,adnidod,60,26,correlation,no,109,[ 0.63768116],roc_auc,6.0
236,ica,ridge,yes,no,yes,no,adnidod,60,26,correlation,no,109,[ 0.6252588],roc_auc,6.0
237,ica,svc_l1,yes,no,yes,no,adnidod,60,26,partial correlation,no,109,[ 0.60041408],roc_auc,6.0
238,ica,svc_l2,yes,no,yes,no,adnidod,60,26,partial correlation,no,109,[ 0.67701863],roc_auc,6.0
239,ica,ridge,yes,no,yes,no,adnidod,60,26,partial correlation,no,109,[ 0.67494824],roc_auc,6.0
